backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,friends,fx_rate,goal,id,is_backing,is_starrable,is_starred,launched_at,location,name,permissions,photo,pledged,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_pledged,usd_type
"58","Use earbuds wirelessly or wired with our Hybrid headphones.  Wireless for freedom and converts to wired when you run out of juice!","{""id"":337,""name"":""Gadgets"",""slug"":""technology/gadgets"",""position"":7,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/gadgets""}}}","3335","US","the United States","1507579092","{""id"":367023478,""name"":""Symphonized"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/016/973/470/4112e301b269a850f953d350cbe696be_original.jpg?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1496695028&auto=format&frame=1&q=92&s=59595ecc4afe0cace036a9445601254b"",""small"":""https://ksr-ugc.imgix.net/assets/016/973/470/4112e301b269a850f953d350cbe696be_original.jpg?ixlib=rb-2.1.0&w=80&h=80&fit=crop&v=1496695028&auto=format&frame=1&q=92&s=543d28f85a8b7ada321ea2f040f85254"",""medium"":""https://ksr-ugc.imgix.net/assets/016/973/470/4112e301b269a850f953d350cbe696be_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1496695028&auto=format&frame=1&q=92&s=b6b56089702229566b59aead69b89ca8""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/367023478""},""api"":{""user"":""https://api.kickstarter.com/v1/users/367023478?signature=1600401420.e8efd63403c33929f12cfabe3ec61f94d43fe7c7""}}}","USD","$","true","USD","1511041690","false",,"1","2500","798388503",,"false",,"1508446090","{""id"":12589335,""name"":""Brooklyn"",""slug"":""brooklyn-ny"",""short_name"":""Brooklyn, NY"",""displayable_name"":""Brooklyn, NY"",""localized_name"":""Brooklyn"",""country"":""US"",""state"":""NY"",""type"":""County"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/brooklyn-ny"",""location"":""https://www.kickstarter.com/locations/brooklyn-ny""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1600362603.84a6847090d0bef17ba123a9fab8aa4aa214cff7&woe_id=12589335""}}}","Symphonized Hybrid Wireless/Wired Headphones",,"{""key"":""assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=66f14a2e5d09380a24b6595756738fd7"",""ed"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=70c3bcef2089231728d1020e64ebe842"",""med"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=f9ade43dac71cb4b02a5d649f150fadc"",""little"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=81b1f4fedaf79cd4e40a0660d7e1a841"",""small"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=6a546f5064d0e642649c4d43faaf725e"",""thumb"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=8f2f31fb2ee2f5e45718ba55c3879b52"",""1024x576"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=37f14afee8ef1d0be9ce05235914b732"",""1536x864"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=c0aed25000d898dad8203a0de58b33c4""}","3335","{""id"":3176728,""project_id"":3176728,""state"":""active"",""state_changed_at"":1511297282,""name"":""Symphonized Hybrid Wireless/Wired Headphones"",""blurb"":""Use earbuds wirelessly or wired with our Hybrid headphones.  Wireless for freedom and converts to wired when you run out of juice!"",""background_color"":""ffae03"",""text_color"":""ec0f0f"",""link_background_color"":"""",""link_text_color"":"""",""link_text"":""Follow along!"",""link_url"":""https://www.kickstarter.com/projects/367023478/symphonized-hybrid-wireless-wired-headphones/comments"",""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=c0aed25000d898dad8203a0de58b33c4"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/018/675/146/390b37f032db5ae2d002497af9b38ef8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1507839426&auto=format&frame=1&q=92&s=66f14a2e5d09380a24b6595756738fd7""}}}","symphonized-hybrid-wireless-wired-headphones","https://www.kickstarter.com/discover/categories/technology/gadgets","true","false","successful","1511041691","1","{""web"":{""project"":""https://www.kickstarter.com/projects/367023478/symphonized-hybrid-wireless-wired-headphones?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/367023478/symphonized-hybrid-wireless-wired-headphones/rewards""}}","3335.0","domestic"
"4","Bringing back the feel of 90's sitcoms as well as targeting every aspect of black lives that go overlooked on a daily!","{""id"":303,""name"":""Television"",""slug"":""film & video/television"",""position"":17,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/television""}}}","1250","US","the United States","1483735485","{""id"":1401810482,""name"":""Spenser Brown"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/015/086/230/d7c416661d10370cfda943bb42ff7a77_original.JPG?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1483742110&auto=format&frame=1&q=92&s=5e4c75da494a9cae6c3569b2f532a6d1"",""small"":""https://ksr-ugc.imgix.net/assets/015/086/230/d7c416661d10370cfda943bb42ff7a77_original.JPG?ixlib=rb-2.1.0&w=80&h=80&fit=crop&v=1483742110&auto=format&frame=1&q=92&s=36a747d0a5a6fdd2a35b535d95b7c127"",""medium"":""https://ksr-ugc.imgix.net/assets/015/086/230/d7c416661d10370cfda943bb42ff7a77_original.JPG?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1483742110&auto=format&frame=1&q=92&s=1024e0925979ffc6f89cbfe22d6f4b19""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/1401810482""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1401810482?signature=1600401034.62158772e9ea7f254db645a0ed969b40961b7354""}}}","USD","$","true","USD","1489104240","false",,"1","7500","1147092601",,"false",,"1483980416","{""id"":2357024,""name"":""Atlanta"",""slug"":""atlanta-ga"",""short_name"":""Atlanta, GA"",""displayable_name"":""Atlanta, GA"",""localized_name"":""Atlanta"",""country"":""US"",""state"":""GA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/atlanta-ga"",""location"":""https://www.kickstarter.com/locations/atlanta-ga""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1600391752.419316024570e17b8b61955d377801aab7e8e28c&woe_id=2357024""}}}","Cuffin Season the Series",,"{""key"":""assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG"",""full"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=be388a1aa03452c47a1045ea99242601"",""ed"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=5075f7fcc96359ee3410d4cc4e675b00"",""med"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=aefe50df9382ca02cda985c840d3816b"",""little"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=ea1b12cb50ce0352481f2ff6e7bfcd00"",""small"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=9299d2354bb8f33c4aa4fee9f23befa0"",""thumb"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=829c625e9e90b70016537aac6fdd78d6"",""1024x576"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=663ddafc0d858f07815e7825bf5efce8"",""1536x864"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=476c6bb9dee0364bc7e59d563c9e4892""}","1250","{""id"":2824704,""project_id"":2824704,""state"":""inactive"",""state_changed_at"":1483735485,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=476c6bb9dee0364bc7e59d563c9e4892"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/015/085/198/9fe1385e5b6c7cfc1e5cdf520cbb36a6_original.JPG?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1483735524&auto=format&frame=1&q=92&s=be388a1aa03452c47a1045ea99242601""}}}","cuffin-season-the-series","https://www.kickstarter.com/discover/categories/film%20&%20video/television","false","false","failed","1489104240","1","{""web"":{""project"":""https://www.kickstarter.com/projects/1401810482/cuffin-season-the-series?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1401810482/cuffin-season-the-series/rewards""}}","1250.0","domestic"
"12","Wet City Rockers, a name that relates to both the weather here in Seattle and our music, ""Rock Reggae"". Come take a look.","{""id"":44,""name"":""World Music"",""slug"":""music/world music"",""position"":18,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/world%20music""}}}","761","US","the United States","1356664440","{""id"":2038141080,""name"":""Wet City Rockers"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/007/148/138/1fdada93fe23417c40b4490534d23596_original.jpg?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1461439089&auto=format&frame=1&q=92&s=8c89ab13c9bf18ac8235ad64dce4c177"",""small"":""https://ksr-ugc.imgix.net/assets/007/148/138/1fdada93fe23417c40b4490534d23596_original.jpg?ixlib=rb-2.1.0&w=80&h=80&fit=crop&v=1461439089&auto=format&frame=1&q=92&s=3426e483ef85f1f8186eca8b8ddfbffb"",""medium"":""https://ksr-ugc.imgix.net/assets/007/148/138/1fdada93fe23417c40b4490534d23596_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461439089&auto=format&frame=1&q=92&s=7bd549c48d6367b435956071369ac014""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/2038141080""},""api"":{""user"":""https://api.kickstarter.com/v1/users/2038141080?signature=1600401010.eff77baed57a1e2c36e4de1380d42c215f5edf6a""}}}","USD","$","true","USD","1365753265","false",,"1","6500","1789453311",,"false",,"1363161265","{""id"":2490383,""name"":""Seattle"",""slug"":""seattle-wa"",""short_name"":""Seattle, WA"",""displayable_name"":""Seattle, WA"",""localized_name"":""Seattle"",""country"":""US"",""state"":""WA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/seattle-wa"",""location"":""https://www.kickstarter.com/locations/seattle-wa""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1600391762.e7496daede6278d36b9ba54dd1d05bc36dba96f5&woe_id=2490383""}}}","Wet City Rockers Need YOU!",,"{""key"":""assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=1e99ae988e6e8b6216be5f12f193e294"",""ed"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=98c80491ef9e2069ab1c10ecc5ecbcfe"",""med"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=929229552924592133f7f44bf9b1670f"",""little"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=bbddb849f125bc0a9bf011156cb94b52"",""small"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=b9757cc70841578fa0b141328d3102a7"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=23b9ea1e1d88f1031e24c096de702330"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=3b8ca15183c27d18e3b36a6eea9db97a"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=486c872f121a7d3e4fa158ea6b1d3251""}","761","{""id"":430946,""project_id"":430946,""state"":""inactive"",""state_changed_at"":1425915823,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=486c872f121a7d3e4fa158ea6b1d3251"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/463/724/44510da6ecd656dfa162aaaeba8d6c39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463683067&auto=format&frame=1&q=92&s=1e99ae988e6e8b6216be5f12f193e294""}}}","wet-city-rockers-need-you","https://www.kickstarter.com/discover/categories/music/world%20music","false","false","failed","1365753265","1","{""web"":{""project"":""https://www.kickstarter.com/projects/2038141080/wet-city-rockers-need-you?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/2038141080/wet-city-rockers-need-you/rewards""}}","761.0","domestic"
"1","A mix-tape to share with the world that will bring happiness, inspiration and a source for others to grow and possible learn from.","{""id"":39,""name"":""Hip-Hop"",""slug"":""music/hip-hop"",""position"":8,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/hip-hop""}}}","1","US","the United States","1424991981","{""id"":1193062083,""name"":""Sinful Reaper"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/009/628/852/a3721777592ce2eb12169eb1d4c5d39c_original.jpg?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1461608452&auto=format&frame=1&q=92&s=8f74a70f461f5e6cb8aa7f36622420c5"",""small"":""https://ksr-ugc.imgix.net/assets/009/628/852/a3721777592ce2eb12169eb1d4c5d39c_original.jpg?ixlib=rb-2.1.0&w=80&h=80&fit=crop&v=1461608452&auto=format&frame=1&q=92&s=4879aa20edacfa8919d8383e57b20964"",""medium"":""https://ksr-ugc.imgix.net/assets/009/628/852/a3721777592ce2eb12169eb1d4c5d39c_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461608452&auto=format&frame=1&q=92&s=fd5145926c19c54468007b8c7d736a39""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/1193062083""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1193062083?signature=1600400607.13df59aabf88e5e1e03ce15c68e2d473b8b6ec72""}}}","USD","$","true","USD","1427151697","false",,"1","400","285213516",,"false",,"1424995297","{""id"":2453174,""name"":""Montclair"",""slug"":""montclair-ca"",""short_name"":""Montclair, CA"",""displayable_name"":""Montclair, CA"",""localized_name"":""Montclair"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/montclair-ca"",""location"":""https://www.kickstarter.com/locations/montclair-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1600380298.7c15858efa989c8a4e71e615d55c2b7d7a86d99d&woe_id=2453174""}}}","Sinful Reaper First Mixtape",,"{""key"":""assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png"",""full"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=aa7547ec320c05efcf678751c402f249"",""ed"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=21cb264a93e10e6be08278be8ee1731a"",""med"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=9409cb4650d509f2a41e214704e9675c"",""little"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=90611455e6f8c94e8cc629fd7c745df0"",""small"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=97b80345903de257a270f7b50162b39c"",""thumb"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=12fb7f62aabc04aa82d7afbabb27e0a3"",""1024x576"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=167f71362be8ad5ae28cb196df926aa3"",""1536x864"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=4b27a0219b2eb53c97af3e5079389991""}","1","{""id"":1734792,""project_id"":1734792,""state"":""inactive"",""state_changed_at"":1425915895,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=4b27a0219b2eb53c97af3e5079389991"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/012/051/690/332c2f805228cd3cc76400cfdf569e7c_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463727524&auto=format&frame=1&q=92&s=aa7547ec320c05efcf678751c402f249""}}}","sinful-reaper-first-mixtape","https://www.kickstarter.com/discover/categories/music/hip-hop","false","false","failed","1427151700","1","{""web"":{""project"":""https://www.kickstarter.com/projects/1193062083/sinful-reaper-first-mixtape?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1193062083/sinful-reaper-first-mixtape/rewards""}}","1.0","domestic"
